,Unnamed: 0,descriptioncount,descriptionsentiment,videoId,tagcount,tagsentiment,categoryId,commentCount,likeCount,dislikeCount,viewCount,duration,predicted_value
14113,10702,1,0,8PIHMxnTILY,0,0,24,5578,78875,1611,1499115,11,2943412.0
6635,2257,0,0,RCLVNbSGH-w,0,0,20,11,110968,2149,3473219,5,3450528.0
19974,6608,0,0,DusX9jp0IfU,0,0,20,1128,6481,112,615164,5,3450528.0
3053,1756,0,0,vgEOqq7aGgE,0,0,20,14627,131182,1080,3058172,32,1142598.0
11428,5376,1,0,rPQoq7ThGAU,0,0,10,6803,25136,211,966174,4,3777042.0
7907,5677,0,0,5PqLA_SfSOM,0,0,23,190,964,29,126913,3,3571070.0
6886,21525,1,0,d4PD75hJmfE,0,0,20,1036,11372,113,382329,19,2326803.0
8033,1243,0,0,W7ismSZKfaY,0,0,23,9859,120774,1990,1667488,7,3229154.0
8162,11840,1,0,Z0uHghuYeNI,1,0,24,8526,99547,4008,6672905,39,860475.0
3473,15953,0,0,tkQJHyqQJ4U,0,0,22,4632,25597,2350,6334150,17,2391170.0
5866,16650,0,0,FGrydtO39to,0,0,22,1625,1644,115,426832,7,3245959.0
20933,21831,0,0,eLtXCz-w4MU,0,0,20,1282,10025,167,574603,17,2424781.0
3368,16260,0,0,gDGZT12CeyM,0,0,22,2029,2711,123,367317,14,2647607.0
19500,7866,1,0,O1c0exqJ0eQ,0,0,26,4931,30418,496,1349853,14,2653364.0
15827,21982,1,0,PhXxFTl71hY,0,0,20,358,1852,44,127416,33,1130098.0
6146,11044,2,0,HEOFksPnP_w,2,0,24,1616,30797,791,650273,16,3209942.0
11640,2520,1,0,KYYncckwVD0,0,0,20,11,148979,1905,5016553,5,3523508.0
11503,10779,1,0,aIxGeb34n2g,0,0,24,4465,76303,1255,2009001,30,1319313.0
19377,21999,1,0,fGhp_dvtjQY,0,0,20,767,11429,174,684651,9,3181592.0
3500,14254,1,0,_2j1KxcCIW0,0,0,28,889,4482,52,118127,1,3730979.0
4996,19962,6,0,n9tNvXTS0M4,0,0,20,1042,8465,92,292329,24,2264304.0
6441,15394,1,0,zsiekreHbcE,0,0,22,4005,18664,214,685191,17,2464150.0
5213,9193,1,0,zPHPNgTBYB0,0,0,24,981,17632,357,359285,8,3199849.0
21946,13015,1,0,aVn4_h3d3KE,0,0,20,6066,21021,530,893644,42,360788.0
8031,13833,0,0,YuwlEz49LTI,0,0,28,3196,76553,679,1081209,2,3572521.0
13188,15314,1,0,Vy8WtTOUS9I,0,0,22,3603,16592,181,546566,14,2720586.0
17616,20528,3,0,t17Ntn9BzOY,0,2,20,1407,9763,102,378141,32,244031.0
18328,13196,1,0,AXr1kDXdn_4,0,0,20,2285,9984,211,685926,33,1130098.0
21950,7129,1,0,Rkv1n-PjY10,0,0,26,4913,18941,1514,3776310,7,3251716.0
14078,20310,3,0,ljMQM-HL6-g,0,0,20,835,11813,121,528888,12,3071113.0
17908,783,1,0,xiKiAlv9wWw,1,0,24,34009,136690,4620,14004863,8,3510321.0
7848,2987,1,0,wkDjZ7WtKQs,0,0,20,9878,166202,967,3325800,11,3010634.0
13678,17048,0,0,IdMi3piik2Y,0,0,22,202,981,210,672418,4,3502396.0
19673,936,0,0,EnaHSAo9qW4,0,0,24,101,1769,46,198363,2,3639743.0
13005,11378,2,0,MdSu55QGrmY,0,0,24,3074,51284,1288,813992,9,3187349.0
21870,23433,0,0,SH_pLFcyBog,0,0,43,213,1328,28,96935,12,2465649.0
13254,5231,0,0,Cg786H_7KxE,0,0,26,4239,26051,1944,4627700,1,3691611.0
6289,10735,1,0,lRiBHMVY7yo,0,0,24,7192,76838,1122,1446326,26,1661228.0
21315,10263,0,0,s5ySnbfWLYA,0,0,23,11817,142932,2858,16754631,2,3656549.0
5832,12711,0,0,vu7-MoBaA9k,1,0,20,27650,71384,1670,2780266,38,940197.0
18636,14981,0,0,i_aA68pU6yw,0,2,24,32,664,43,287323,0,2693197.0
21745,1537,0,0,nDZh_vumXLA,0,0,22,2386,9435,1339,2989096,3,3587875.0
6291,10493,1,0,lueh1IPpaAY,0,0,20,1959,40392,729,749489,16,2583239.0
1406,7092,0,0,wKop_8mlQ2s,0,0,26,7821,34126,1429,4322825,5,3349695.0
21285,13471,2,0,VnYmprAFAxY,0,0,20,1995,10350,485,1513174,36,946640.0
377,1392,0,0,eQq4-3crqGA,0,0,23,20398,241575,3151,7803839,7,3229154.0
533,4718,1,0,iAB4V6s1n3A,0,0,23,3010,42260,698,1562993,10,3045696.0
12044,10150,2,0,I4uq_RgYbvU,0,0,23,78095,251921,2334,6336575,4,3631549.0
11687,20643,1,0,j--tSPOVMRU,0,0,20,1984,14900,419,578354,28,1557493.0
3470,23299,1,0,l_6PJwHADlc,0,0,43,592,3183,37,166412,29,1085486.0
7423,3818,0,0,LHHIXpkpBNQ,0,0,20,21500,73932,895,4077836,18,2339303.0
11691,1963,0,0,6f42pQPP5TU,0,0,20,46313,384918,4424,9966065,3,3621486.0
1317,4700,2,0,AuxVWpAoVzQ,0,0,23,1211,21288,265,786269,4,3631549.0
9712,7249,2,0,KkDn3ksBEQU,0,0,23,1789,17965,355,462644,51,-385960.0
8444,10012,0,0,D9rWogJO1J8,0,0,19,88,779,3,16306,4,3552813.0
7547,12749,2,0,uAzNoCEByII,1,0,20,3162,19249,518,1140485,34,1428071.0
20488,21140,4,0,MjjbdpQ9U5E,0,0,20,3121,24961,313,1111471,23,2203825.0
21018,21309,1,0,TIUn7ZPEjJQ,0,0,20,2179,13993,101,350597,16,2583239.0
12079,7780,1,0,DDwQxCgKt3w,0,0,26,11277,57828,1017,3172239,16,2482406.0
4461,7695,0,0,Aiq4LHq-5pw,0,0,10,318,2811,59,137966,3,3789542.0
6043,9989,1,0,l60sRGl8LAw,0,0,19,224,495,2,23234,2,3796750.0
12199,5590,2,0,7XsaCuGFy9M,0,0,26,841,7531,223,1188162,3,3666611.0
14692,14596,2,0,NQfGv2n0ZYg,0,0,24,1130,5992,361,840586,5,3529265.0
8697,12457,0,0,W0PsPhr4v_c,1,0,20,2639,27693,425,834685,32,1453070.0
12268,8316,2,0,AXnXXsxZVds,0,0,24,5921,97095,696,1851198,9,3187349.0
11147,12024,1,0,ygLehI7kAQE,0,0,24,3481,73122,1232,2346427,35,891918.0
5415,12094,3,0,KgOFsMe41-A,0,0,24,930,10972,397,231416,36,952397.0
9223,7942,2,0,E9qqKaYz4bk,0,0,26,11227,67771,1707,7281642,9,3153738.0
4536,23861,1,0,3spIDBERmew,0,0,20,1074,4215,112,503564,17,2497761.0
11485,7334,2,0,6UnHkXfC7Ds,0,0,23,8781,111088,1191,1600934,2,3802507.0
19362,228,0,0,F8nU7FPOGK8,0,0,24,818,14496,1257,493645,3,3554264.0
10916,3403,2,0,6RSHZmO-gk8,0,0,20,34898,306693,3188,15604454,9,3254571.0
18834,636,0,0,_y9qGngsyA4,0,0,24,25078,57308,1326,3802731,5,3383306.0
9346,16109,0,0,s-xwxeTK74g,0,0,22,1303,2171,99,209842,8,3160481.0
1297,16450,0,0,KZbXQ3EBLMU,0,0,22,1480,2831,91,216739,10,2989523.0
11077,3771,1,0,b1ptt8HnUpc,0,0,20,12452,49963,1124,3114464,17,2497761.0
16059,19706,1,0,XfJ4nkMqwK8,0,0,20,2174,13098,266,408418,33,1130098.0
7145,14543,0,2,bLQgLA1Cmks,0,0,28,14,226,15,102927,0,1156483.0
5945,11339,2,0,HuCbaQb6jyQ,0,0,24,4552,85335,2332,4731789,29,1477771.0
6797,15659,0,0,EMCJbHMescM,0,0,22,6716,20188,227,853837,12,2818565.0
8866,23506,0,0,7rcduWQTPfo,0,0,43,678,2878,47,259647,14,2294691.0
3506,10304,0,0,TH7NRA1muWE,0,0,23,8505,81628,1278,10982251,2,3656549.0
9457,22226,1,0,lQ-AkDoHD6E,0,0,20,736,6011,151,944026,10,3096113.0
8081,4534,3,0,1QUpdYmkScc,0,0,20,1035,9403,52,566701,11,3156592.0
11914,17261,0,0,Nc3AVzkCz08,0,0,22,191,1814,768,4547203,2,3673354.0
16452,4151,0,0,zgCuXn0cOXM,0,0,20,6425,46088,858,3215993,13,2766697.0
8971,1253,0,0,vmt_kRyBbQM,0,0,23,12379,84844,599,1945856,11,2887238.0
22,6659,0,0,jBKLhwiaKIM,0,0,20,354,1321,46,169989,1,3792444.0
16960,21605,2,0,YoSV1dYLwmc,0,0,20,417,3804,39,144607,15,2741698.0
4326,1582,0,0,6HlMJO7WPR0,0,0,20,27863,398666,11389,11457955,7,3279571.0
8612,1647,0,0,7RXqbehLfzI,0,0,20,28849,425333,11746,10476555,6,3365049.0
5963,21709,1,0,rsADoMiGpec,0,0,20,453,2884,34,111109,13,2839676.0
4986,23512,0,0,S0oKqZwSsbw,0,0,43,306,2272,41,215868,13,2380170.0
8896,10254,4,0,XsqW6byqotE,2,0,23,45073,270932,9751,38906618,4,4398452.0
2260,20907,2,0,L1KK4G2JEU8,0,0,20,795,15717,171,790023,15,2741698.0
18244,22661,2,0,9L6p6t4dy_Q,0,1,20,463,3055,61,408638,10,2610340.0
15072,19852,3,0,e_dhFM8zLNk,0,0,20,15570,74431,496,1480864,32,1361535.0
498,23084,3,0,RFweMAXopKo,0,0,43,499,3701,74,375228,12,2684586.0
12414,14391,0,0,VMt7mAUSdBM,0,0,28,286,1566,82,197770,1,3658000.0
10394,2182,0,0,Bpyb6RslpnI,0,0,20,71,251857,2439,7413553,8,3194092.0
1362,6175,0,0,Ga5cPrcHbHw,1,0,20,3044,45743,728,2261216,4,3846480.0
17306,5655,2,0,TYq0A8zsrCk,0,0,28,2540,12609,517,2247241,2,3718479.0
16456,11902,2,0,XSplCxF1fTM,0,0,24,1513,36782,446,1133460,8,3272828.0
12474,798,0,0,noeGMUOjePQ,0,0,24,6513,38629,2083,2963109,5,3383306.0
21739,20999,1,0,ICY4n-SdVys,0,0,20,1292,24749,265,924357,17,2497761.0
4598,13544,0,0,QeFjg8t_9Lk,0,0,20,4144,35203,1433,1131758,8,3194092.0
485,2144,0,0,jaJBHWi4ZCE,0,0,20,3532,98497,2218,2381755,6,3365049.0
13665,2806,1,0,d6IR8v61ZGk,0,0,20,14870,157195,1730,5472803,20,2241324.0
13672,1396,5,0,FCichOcSqz0,0,0,23,12142,135998,4408,8452099,3,3935965.0
10880,19863,3,0,RhiOxTfhFDc,0,0,20,15143,36306,447,734587,30,1532493.0
6756,1175,0,0,3glksPzx6pY,0,0,24,725,7346,177,608564,1,3725222.0
17109,20993,1,0,39UaKqyWq4I,0,0,20,1221,16962,238,627741,15,2668718.0
15747,12918,0,0,_IX-5Gaokus,0,0,20,7090,34726,614,546647,32,1142598.0
15676,23076,3,0,AMp7OrqY-Ro,0,0,43,469,3592,53,300811,11,2770065.0
10179,3003,1,0,pJmmlH9ghgY,1,0,20,23024,140923,2529,6468798,8,3577543.0
8088,19707,1,0,oewuX7YwtFY,0,0,20,3280,17435,463,480581,26,1728450.0
14360,24090,0,0,kjQUZb_2jKE,0,2,20,663,6769,41,248890,14,1563714.0
6446,21810,0,0,21fOstOrTLo,0,0,20,676,6633,60,235277,17,2424781.0
5618,12298,0,0,L_NzmaXj3gU,2,0,20,4976,72490,1720,3397705,10,3644079.0
12926,14281,0,0,EukG92Evw3Q,0,0,28,1656,9139,260,895760,1,3658000.0
10479,21308,1,0,O-7xNZjHMaA,0,0,20,2171,15159,142,353416,17,2497761.0
21922,1711,0,0,sHOJHzhCfqk,0,0,20,19371,153407,3033,3885968,23,1911908.0
16761,5729,0,0,XR1BVetyGbA,0,0,23,389,2526,64,275163,2,3656549.0
16768,21559,1,0,o0anTfglGZs,0,0,20,4882,23106,209,673548,16,2583239.0
6231,8147,2,0,M6V6DKx1p2U,0,0,24,3260,46546,409,640430,5,3529265.0
1013,814,0,0,X8YCWUC1gYY,0,0,24,5149,18706,613,590353,3,3554264.0
19433,15702,0,0,gsIyR-XNaXg,0,0,22,5755,10960,211,912747,23,1878297.0
18502,16765,0,0,fWfcKQ6kx2E,0,0,22,1313,622,22,64364,9,3075002.0
8847,12553,1,0,VSHcImVqBtE,1,0,20,5742,43389,1530,3746576,40,842218.0
4319,14891,4,0,Agp3-6lsOQY,0,0,24,557,3174,435,1379838,7,3504265.0
7256,23233,0,0,Yhfj1rnk7O4,0,2,43,1096,7616,92,588889,15,1091708.0
6106,7178,0,0,RCW8iFcbngA,0,0,26,1184,5190,212,1360557,8,3093258.0
1474,3381,2,0,yrhZcucdLH4,0,0,22,34510,150908,989,2665988,6,3477397.0
14466,1261,2,0,m7Lb8cVuwtw,0,0,23,5830,81134,510,2035897,8,3289633.0
15750,21754,1,0,mWpzB-1ql1Y,0,0,20,637,6935,78,426039,10,3096113.0
12215,21629,1,0,stVSlaIXduI,0,0,20,582,4366,39,121676,10,3096113.0
5630,17325,0,0,CuuYBK3B-0Q,0,0,22,413,6205,2274,13951722,3,3587875.0
7655,11814,1,0,CVWqV4Mcldg,1,0,24,1835,36180,714,636491,35,1202391.0
4542,20621,5,0,liK-z2P5HFg,0,0,20,820,6968,78,365929,18,2704198.0
2670,8853,0,0,LRgq0KFCMOw,0,0,22,2570,30574,241,522704,11,2904044.0
11389,15395,1,0,EXcA4MjoJDw,0,0,22,6660,28852,390,957957,20,2207713.0
12908,23137,0,0,EmBhDl-TcXI,0,0,43,70,730,9,60644,12,2465649.0
19494,13942,0,0,OpJ35b7_Hek,0,0,28,909,17500,362,1038673,3,3487042.0
612,9691,0,0,a5JLaoq_D7o,0,0,19,1619,7605,57,204316,3,3638292.0
6202,7643,0,0,edWR-G_mnzQ,0,0,24,1324,6374,211,446789,3,3554264.0
3339,12853,2,0,6u0gFS6elQw,0,0,20,13531,44259,408,811937,40,604725.0
11188,10066,2,0,VzEHmcABGUU,0,0,24,91525,1089899,17918,32290256,4,3614743.0
16241,341,1,0,IQDtnQHMH74,0,0,24,6953,110003,2740,6806991,8,3199849.0
8948,8457,1,0,K5qRlN3Uv9A,0,0,24,509,6017,50,221153,1,3798201.0
16784,6263,0,0,t4Grn8FKhos,0,0,20,5178,29374,573,828821,2,3706965.0
21897,11,1,0,PJrXW9yeJy0,0,0,24,7710,225573,5650,18589011,15,2601496.0
12353,16517,0,0,3SGOppy6tqg,0,0,22,424,1158,56,154228,8,3160481.0
6703,8798,0,0,a35F8xDyca0,0,0,22,3381,28852,263,477391,10,2989523.0
16109,13775,0,0,wNxBDzz8v9I,0,0,28,1951,36731,1306,2286427,3,3487042.0
18619,22686,1,0,QPJNLbNz1K4,0,1,20,7969,44642,1993,7032990,22,1511614.0
11215,21416,2,0,HGH2QQx5roQ,0,0,20,1043,7267,102,238741,15,2741698.0
10015,1174,0,0,RLRqvymhYMc,0,0,24,636,1645,48,95784,2,3639743.0
1781,1269,0,0,Fn1mz0ZkLW8,0,0,23,5347,85020,3395,1817531,3,3571070.0
2515,14008,0,0,JLAcfyhKcdY,0,0,28,1254,18340,509,807192,4,3401563.0
7721,19794,3,0,AZXD5koaf1A,0,0,20,2880,22292,87,543041,21,2301803.0
4924,580,1,0,k4LZ_Dt7hAs,1,0,24,897,20659,852,1647120,5,3766758.0
10094,4192,0,0,ZVVsA5gkb_g,0,0,24,1770,11781,50,295146,3,3554264.0
14874,14692,2,0,BHKTX1wi9HI,0,0,24,1201,7980,737,2080273,5,3529265.0
5331,15020,1,0,AaOrgH2jmtw,0,0,24,928,14141,2004,6861358,6,3370806.0
5115,9057,0,0,tx-A6d8vlN4,0,0,22,2424,22099,428,620729,9,3075002.0
2362,5221,2,0,aEe5INfISy4,0,0,43,14639,85915,1799,7635484,3,3380917.0
20983,16630,0,0,H5wC-dJAVPg,0,0,22,5284,7314,423,1525680,16,2476649.0
11692,4456,0,0,z4XpAgDqpSQ,0,0,20,776,4927,30,157292,17,2424781.0
18236,3093,1,0,eaR-kphfl28,0,0,20,10885,146244,1491,3993436,9,3181592.0
1009,11734,1,0,ENnE5Z2iUs0,2,0,24,4013,62185,1431,1415878,37,1341906.0
6316,9317,1,0,otTwu8lLJCQ,0,0,24,2441,20944,223,286138,11,2943412.0
20747,15747,0,0,3m6ZwjTiMjo,0,0,22,4695,15703,413,1437761,18,2305691.0
6517,13599,1,0,bFqHofFlKQ8,0,0,20,725,3905,159,345209,25,1813929.0
12740,1006,1,0,-yYwReG0FdY,0,0,24,4937,39597,5640,4665322,5,3456285.0
15371,7482,2,0,a3dv1qPy1-I,0,0,23,2605,50935,535,1746302,4,3631549.0
7813,9955,0,0,PC4eSqrQK8g,0,0,24,377,1977,9,31738,3,3554264.0
17812,21044,3,0,IsmU2y7ASbQ,0,0,20,4211,19155,288,612134,24,2045366.0
13747,13375,1,0,zUa-WPFTS3o,0,0,20,1655,5789,232,481420,46,18872.0
2047,11207,1,0,BP8P98Fxb_Y,0,0,24,9878,68526,1766,2147133,37,720960.0
18490,7158,1,0,J8FhwMX-Hhc,0,0,26,3127,12933,375,2671536,1,3764590.0
21284,13496,3,0,UZmfV3_nt3c,0,0,20,233,1730,45,93451,5,3669466.0
9765,11283,1,0,6eBZQvwsDRw,0,0,24,4397,88445,1451,2818896,34,977397.0
15721,21520,1,0,hG31B-RRFaM,0,0,20,937,9530,99,246801,17,2497761.0
8898,12595,0,0,tC3GcFGUFdY,1,0,20,6745,72684,2523,6811890,25,2051423.0
14341,23757,0,0,9YVV2pS-sU0,0,2,20,424,2114,29,254119,10,1905630.0
11913,9089,0,0,vEGC7dRZw8w,0,0,24,1120,13493,90,268225,8,3126870.0
5678,21121,1,0,xvFzDd_Ml_U,0,0,20,443,5566,105,416068,23,1984887.0
7477,17172,1,0,7TK72yfq32M,0,0,22,187,1905,318,1857009,3,3660854.0
7710,4838,2,0,ie7vxO7wFdc,1,0,24,16894,160493,3229,13391440,3,4010695.0
12081,672,6,0,WC9_bcbDxwM,1,0,24,17967,233785,4151,13518227,8,3875217.0
11179,22333,1,0,FMfS6DYmns4,0,0,20,155,1201,28,56346,23,1984887.0
1824,4209,0,0,Zb_0XiJqW68,0,0,20,8766,74258,2140,6371116,16,2510260.0
3250,2531,0,0,HRHCDONpOPs,0,0,20,100,215386,3370,9272556,10,3023134.0
10031,23692,0,0,dN9Xd3mBJwY,0,0,20,380,3021,44,253826,12,2852176.0
1641,21601,2,0,B4bH-vA-B2w,0,0,20,819,4580,72,191916,33,1203077.0
17849,14880,1,0,5GzPUJcMUeo,0,0,24,1936,12813,1614,4633233,8,3199849.0
5143,16415,0,0,NNOF-4J0J6g,0,0,22,2409,1643,60,155061,12,2818565.0
6412,15829,0,0,yFg8ptjz_aM,0,0,22,2543,6607,290,517717,16,2476649.0
4958,675,4,0,DGPbHUZQ-VE,0,0,24,53411,212043,11051,19124926,9,3333307.0
3940,1928,0,0,HrhTXF_5sA8,0,0,20,13823,157936,2626,3003791,7,3279571.0
5343,16754,0,0,sJwNKVK3eW8,0,0,22,708,625,21,60799,16,2476649.0
9492,7880,2,0,pHcQ5Gij_No,0,0,26,5855,29962,409,1526918,7,3324696.0
17527,22391,1,0,4xFdWZOo-jQ,0,0,20,893,6409,67,344744,12,2925155.0
20587,16434,0,0,GxY3kE0RyU0,0,0,22,2546,4216,219,729664,16,2476649.0
3770,2441,0,0,sQiupUGjKaU,0,0,20,78,791445,10127,19215167,6,3365049.0
19786,12884,0,0,nB2mxdQzjgI,1,0,20,12396,61509,1151,2837352,39,854718.0
18228,13103,3,0,7IIRSexDFvw,1,0,20,4781,22774,444,1020612,30,1842966.0
15170,14752,0,0,0gc9i-oXQh4,3,0,24,1110,7194,858,3339471,7,4143766.0
20555,21224,1,0,vE4-SZ8-2XE,0,0,20,1285,10002,122,463239,15,2668718.0
14449,1169,1,0,c_UKT3PT3CI,0,0,24,588,1659,58,167131,1,3798201.0
4573,17140,0,0,olvq-yubK9w,0,0,22,177,1530,370,1383961,3,3587875.0
5703,4065,0,0,jzJ0R8NQJvk,0,0,20,9381,27619,293,1330904,9,3108613.0
3563,11722,1,0,4919oAurmIo,2,0,24,3165,33544,762,890206,34,1598342.0
5382,6547,0,0,r2Hb9zHbsFs,0,0,20,5078,19432,288,1777448,2,3706965.0
6968,22594,3,0,3OXD9G0txTg,0,0,22,7076,31113,390,956152,3,3806813.0
16996,931,0,0,8WmB4MTIXn0,0,0,24,7817,75566,2153,5853575,6,3297827.0
6510,20476,1,0,XlytWOSLdBU,0,2,20,1633,32874,247,1410073,17,1380257.0
10246,15587,1,0,iV46lk8jLKc,0,0,22,19499,28749,1447,4065918,20,2207713.0
17210,9987,2,0,R6mSY6-p34Q,0,0,22,177,468,3,15257,2,3819312.0
20978,21469,2,0,YHFNaoAU_3M,0,0,20,2873,21718,198,492016,11,3083613.0
10110,11058,1,0,7GHw-wi_res,1,0,24,4535,98322,1442,930408,40,774996.0
12593,4051,0,0,Bt2N_UeTrJ8,0,0,20,2417,13053,135,588494,11,2937655.0
14973,4185,0,0,uycD83eChY8,0,0,20,6101,24815,186,935224,16,2510260.0
19934,3729,1,0,i5K80SwknjE,0,0,20,4118,23367,383,1473706,21,2155845.0
14972,20181,6,0,14KHE_6VEeQ,0,0,20,1577,19034,176,880591,14,3119093.0
585,4445,0,0,NZ6DK2cz5VE,0,0,20,534,4449,65,156169,13,2766697.0
16845,5830,0,0,bp-CdslEGeg,0,0,20,4803,121808,1650,3275064,6,3365049.0
5418,20703,3,0,Un4KXEbc1LE,0,0,20,1334,13907,329,1185482,15,2814677.0
4980,3788,1,0,Lsy4Wf0XxNI,0,0,20,6034,38274,338,1618086,17,2497761.0
6310,20859,3,0,KEumS-2y9QM,1,0,20,1019,16215,146,638863,13,3296107.0
8380,16316,1,0,eSdwkqyOdqI,0,0,22,5543,19970,1472,5399574,12,2891544.0
17599,9581,0,0,TztBPxoyDLs,0,0,24,2733,5423,66,98987,7,3212348.0
18291,6776,0,0,RKax4_Alezc,0,0,43,112,1280,24,131504,1,3405917.0
12346,3175,1,0,axGueRhR7iQ,0,0,20,21739,177687,1745,6467952,11,3010634.0
11271,5675,0,0,IMpCs-W0Fyk,0,0,17,423,2969,36,260117,1,3842861.0
2735,13896,0,0,EImaNk2o9Io,0,0,28,3484,32129,1225,2806972,10,2888690.0
4825,779,1,0,ut1RZKP6L64,0,0,24,2502,16257,252,748133,5,3456285.0
15001,4100,0,0,18OJ0cCJX78,0,0,20,11994,57597,915,2820212,9,3108613.0
21416,1028,3,0,sMMJXnywICA,1,0,24,6484,41386,1194,4634996,5,3912716.0
8843,17489,0,0,TMcmisv2Rbo,0,0,22,384,4023,1391,5945859,4,3502396.0
1022,7906,1,0,_E-W_ot91oA,0,0,26,4694,25299,433,1522488,7,3251716.0
15356,7727,1,0,pZhV63pkDBw,0,0,26,25577,198744,3723,7266739,9,3080759.0
1332,20938,2,0,i8n4QG9nCho,0,0,20,2067,37023,253,1289867,16,2656219.0
9838,4555,1,0,b5ZULKs8Hy8,0,0,23,4414,59568,1384,1812653,3,3644049.0
18872,3419,2,0,rSrelt1o5sM,0,0,20,14338,51922,646,1723469,17,2570740.0
1245,21304,2,0,tqiG12xEVWA,0,0,20,2430,17831,298,424538,29,1544993.0
3392,20549,3,0,Ey3H2aQioxI,0,2,20,977,10971,71,423265,27,671426.0
1488,12116,1,0,xftyIzq-p6U,0,0,24,2949,44070,878,1714525,29,1404792.0
1724,610,0,0,jExYHd1yyWc,0,0,24,21150,62543,3247,6515554,7,3212348.0
15422,8053,1,0,t0ECtRLLtjE,0,0,26,15938,34735,2871,8796158,5,3422674.0
7684,21847,3,0,H8eITqXpXUs,0,0,20,396,4349,87,273679,18,2558240.0
19328,13579,2,0,Ml5-zbBnl5Y,0,0,20,78,733,16,25920,3,3767444.0
14673,9001,0,0,ZHS7ZiTVpag,1,0,22,1751,20128,107,282604,9,3385474.0
8913,23972,1,0,xWuLP9n1O_Q,0,0,20,850,1899,40,230610,11,3010634.0
13277,2070,0,0,IrZm1CUydzo,0,0,20,19369,303954,4885,19074368,16,2510260.0
20529,10427,1,0,W-Zo7ilSpSY,0,0,20,3634,93292,1046,912669,8,3267071.0
21092,13992,0,0,vvhjXYG1peQ,0,0,28,864,28257,562,690540,2,3572521.0
19517,21780,0,0,N0G3C2WHDhg,0,0,20,805,4745,47,163228,10,3023134.0
1989,4392,0,0,N1EQjIVfhug,1,0,20,1036,6668,67,371359,9,3419085.0
3360,20755,4,0,vQoR9TLgP14,0,0,20,4288,25020,433,1382994,19,2545740.0
13097,305,1,0,wPOD6i5QiwI,0,0,24,11274,184279,12042,7664224,8,3199849.0
20948,7098,2,0,-bjOB4zS0uE,0,0,26,22262,119283,2181,13761301,3,3666611.0
15614,221,0,0,6dHqn6rv6vo,0,0,24,4946,60630,6234,2937322,8,3126870.0
2645,8087,1,0,baGB3BnTSMw,1,0,26,6451,16824,964,2889784,5,3733147.0
19702,16432,1,0,ToyADNX1zjA,0,0,22,2842,10463,1054,4256269,12,2891544.0
17662,14763,1,0,8lROl-k-So0,0,0,24,1260,3868,394,1089638,4,3541764.0
18410,181,1,0,9ooypclkJzk,0,0,24,1920,10409,329,476288,5,3456285.0
8932,11237,1,0,8BiRZM-yL8I,0,0,24,8188,100976,1888,2492955,35,891918.0
6299,3717,1,0,FReYV-hNVjs,0,0,20,14444,90185,1841,6770762,11,3010634.0
13083,16981,2,0,CNQpUL38ON0,0,0,22,599,3101,72,433179,4,3648354.0
14160,203,1,0,UQR_dHqrr5M,0,0,24,2949,41508,1275,1656010,8,3199849.0
19800,1630,0,0,NidE0fa4wcY,0,0,20,16281,291141,4167,6143487,6,3365049.0
17554,17530,0,0,82Tb8_8gpvM,0,0,20,29,355,167,714351,2,3706965.0
16593,21851,1,0,CNnJA7foZHo,0,0,20,1260,4220,47,201126,18,2412282.0
11212,452,0,0,uX0ZvNx6Tx0,0,0,24,1017,8803,312,359621,8,3126870.0
2692,11184,1,0,IL598LPNp0A,0,0,24,2350,23712,573,554834,26,1661228.0
10993,10759,2,0,5lEPa8I0DGQ,0,0,24,4489,50523,1036,1326852,23,1990644.0
19343,7443,2,0,KYadw8gNOok,0,0,23,10930,227868,1849,8141164,4,3631549.0
12458,534,0,0,XI8o6s1pmwg,0,0,24,2706,84902,2018,4713023,7,3212348.0
16344,13985,0,0,4VWTBCJmuQQ,0,0,28,1764,28466,620,933851,1,3658000.0
10427,7871,0,0,1cgbDMYsLDw,0,0,26,44400,198116,9214,38253968,12,2751343.0
3684,23841,1,0,fQSe5qRuE_E,0,0,20,329,2545,27,93637,15,2668718.0
906,13772,0,0,iABr_UhqDyg,0,0,28,5432,53543,2546,4073938,5,3316084.0
17971,19727,5,0,Mlfn-vA7kRo,0,0,20,3056,24053,291,838486,10,3388029.0
16516,6118,1,0,oTX1rFp5ppc,0,0,20,2514,56850,755,2255123,5,3523508.0
11657,22042,0,0,YzkKeY1nHjc,0,0,20,378,3481,34,99765,13,2766697.0
10483,3491,1,0,GD6luD-93ug,0,0,20,7331,40536,424,1198913,14,2754197.0
10466,2829,1,0,V2QecyxkEY8,0,0,20,11021,122503,1297,4179119,12,2925155.0
15278,3228,1,0,_7xWp2iQDwU,0,0,20,24680,198220,1837,8332392,5,3523508.0
10102,15655,0,0,h0Kn-8hgIog,0,0,22,6462,17522,189,577943,15,2562128.0
17760,7561,1,0,nVLcxfDQry4,0,0,23,341,2679,66,180153,4,3558570.0
10250,1727,0,0,VY4wCi1pPkU,0,0,20,109116,969632,27338,20293705,4,3536007.0
2022,12857,1,0,mUiVGsb8qZ0,0,0,20,10434,49578,634,1582531,52,-494001.0
14242,15328,1,0,9ihtFoL9RxE,0,0,22,4006,16606,116,451596,19,2293192.0
16804,16626,0,0,gl0yyjCpx9k,0,0,22,2027,2638,182,544395,13,2733086.0
