,Unnamed: 0,descriptioncount,descriptionsentiment,videoId,tagcount,tagsentiment,categoryId,commentCount,likeCount,dislikeCount,viewCount,duration,predicted_value
11844,23709,0,0,IBhffffQ-Sg,0,0,43,1027,8837,116,432831,13,2380169.78611831
16251,8108,0,0,PoZt_f6BcI0,0,0,22,1707,12128,613,2536819,6,3331438.4018405066
20855,15533,1,0,KUn9egA6Qr8,0,0,22,9509,15518,251,670578,12,2891544.069811634
6731,3708,1,0,XHIW-Ier0Jo,0,0,20,8956,39677,576,1973688,24,1899408.2106601573
10821,4227,0,0,MmRVOs1IJec,0,0,20,1070,7052,47,208967,12,2852176.0075076483
12206,10483,2,0,hl_nxSdX1LU,0,0,20,2126,43796,611,700102,8,3340049.91629955
11714,10364,1,0,S5Pjppa4-mo,0,0,20,5295,59164,541,489118,30,1386534.74584154
10963,3065,1,0,zY_HTExRVPk,0,0,20,37262,325137,3166,13059416,6,3438028.605116011
3463,10252,1,0,Xvt9D0iqwyQ,0,0,23,12843,136089,2906,11130166,3,3644048.7317966805
353,8231,1,0,i-NDm97znho,0,0,22,3504,162367,318,1278853,5,3489896.4454333545
3449,13236,0,0,6KrT5IqFutU,1,0,20,4218,13444,248,465576,8,3504564.2866542456
20867,11983,1,0,yy0jYe01DCI,2,0,24,6746,72758,694,1139610,35,1512863.3227228755
10920,12210,1,0,sM8p5WY9Pto,1,0,20,3276,47706,934,1645243,43,585781.5413353862
876,12944,0,0,LOmsUj0AQeI,1,0,20,6606,29743,745,1695199,31,1538549.3381828773
394,16399,0,0,kteNX9SfNWA,0,0,22,463,1010,36,76003,6,3331438.4018405066
12773,5574,0,0,Ca94IVEbmhw,0,0,22,328,2099,39,191365,2,3673354.0450529186
16978,6522,1,0,nd3w2nLzZ1I,0,0,20,700,1932,53,307654,0,3950902.069934629
13454,10922,1,0,hGip4_tyHqQ,0,0,24,4923,61285,1529,1471559,13,2772454.088522771
14298,8796,0,0,EmLeC4WEo2I,0,0,22,2979,28959,255,509321,11,2904043.8478249917
16567,15185,1,0,6beCrWO0G6Y,0,0,17,2165,14310,516,2282373,3,3744881.943253959
17083,1072,2,0,OhqgO2wXvhU,0,0,24,1240,4825,101,538416,2,3785701.240146648
21672,21874,3,0,w9rkdMJHkWo,0,0,20,505,5155,71,291174,10,3242071.227483088
5859,17158,0,0,Badye1SgQeE,0,2,22,314,3615,1011,4939993,3,2470371.0595931713
9143,7320,2,0,HF1OlJ1aYPg,0,0,23,952,15022,368,327613,46,41434.7000529971
10587,22460,0,0,iQihbQ4MtI0,0,0,20,2364,3773,43,251296,13,2766697.0967045454
20469,21863,2,0,cm50fB0UHs8,0,0,20,3038,17687,322,1502550,23,2057866.2542530051
62,4481,0,1,IR9qSDofW3Q,0,0,20,408,2097,17,72660,8,1900593.8534640982
18142,11340,1,0,vuE177DCeNk,0,0,24,6637,109683,2155,3014328,29,1404791.5156731233
2915,21005,4,0,NEWIVrdclSs,0,0,20,535,8977,90,344470,20,2460261.2522418033
17241,8192,2,0,0bmqmqNolBg,0,0,24,3379,92356,371,989352,4,3614743.4185404424
12264,853,0,0,8ypCrc1OJk0,0,0,24,1733,37686,9767,2175683,2,3639742.974567159
2475,387,0,0,JxpIhxI8kR0,0,2,24,586,11563,126,522253,4,2351281.0783043085
15756,4104,0,0,zzsveDRFxEA,0,0,20,2037,13274,83,501179,13,2766697.0967045454
10444,13354,2,0,10OO_d9OA3A,1,0,20,1221,4002,107,284656,30,1769986.5145654697
1275,21534,7,0,85V4-t9PEMI,0,2,20,2558,24888,239,527733,13,2160046.9515761137
19358,13366,2,0,u7A_sGY6EIA,0,0,20,1505,5649,305,482827,33,1203077.1462219753
16494,20937,2,0,f88QnuWQKUA,0,0,20,2282,34769,256,1345193,15,2741697.5406778287
9965,15161,2,0,46BjHAxgddU,0,0,17,11679,124153,2811,21062478,6,3561424.343634395
20144,17038,0,0,NXtwsZG4L5o,0,0,22,398,2278,1089,1796563,6,3331438.4018405066
9708,2082,1,0,g4WZwIcAzvk,0,0,20,15395,190085,1920,3534500,7,3352549.6943129078
11368,6664,0,0,v6pbXDYFcGU,0,0,23,1016,8217,145,951696,4,3485590.688203833
14791,19656,4,0,S2DkTGLU9LQ,0,2,20,601,6438,56,210743,29,573446.9803572325
18253,10722,1,0,ta_teNzr4IU,0,0,24,6375,70624,3294,1486440,16,2516017.356113462
3553,11689,1,0,sipsqwXzTiI,0,0,24,1912,45922,1308,3545616,20,2174101.71290105
3366,10011,0,0,rK0USQkzoqs,0,0,15,36,340,4,17802,2,3790992.7917530774
3244,24089,0,0,TnqKEoouUzM,0,2,20,443,4082,27,224647,13,1649193.0220479015
17451,19604,3,0,gT_747HMrqY,0,0,20,973,7427,85,191820,16,2729197.7626644704
14114,12471,0,0,lWheDL3cJlk,1,0,20,2428,41225,538,736252,32,1453070.4273797744
10925,6422,1,0,70XbeQOBoMw,0,0,20,9830,65308,1088,4373810,3,3694465.33752532
19132,22989,1,0,GNaOBLmXjB8,0,0,43,669,5709,75,216695,12,2538627.829711158
14968,13122,1,0,crDzXZ0FAVI,0,0,20,8280,33086,508,1203335,44,189829.9945980981
7113,8899,0,0,jHgm-F-F_r8,0,0,22,10522,51535,581,1141556,11,2904043.8478249917
6922,7258,1,0,5uOjtL1qRjg,0,0,23,3118,29300,396,603182,1,3815006.5534028863
20752,12560,0,0,49vQLy7z73o,0,0,20,4214,24987,1008,960248,22,1997386.899476619
13629,5860,0,0,qV78jqlKdko,0,2,24,6460,126293,2089,3268330,5,2265802.1675012056
16711,17435,0,0,gYxcPUfPxYg,0,0,26,332,1841,564,1719357,3,3520652.9932782967
556,3487,1,0,M1tSF9STTOE,0,0,20,19699,88495,1108,3292548,16,2583239.497084981
6235,12536,0,0,CLQX9O0oV5s,1,0,20,2319,29875,524,912862,42,598281.3193487446
19031,6292,0,0,M-H-9ubjvRo,0,0,20,86,30181,1017,1037998,31,1228076.702248692
3195,13474,0,0,VqaUI59QAGE,0,0,20,754,4954,192,430166,11,2937654.918310751
16577,13126,1,0,vqZ4xVn3mMU,1,0,20,4468,9060,156,319795,47,243865.8981229742
3137,6926,7,0,9f55I2NVRn4,0,0,26,7580,54532,1307,2214383,12,3262196.725578582
16335,7998,1,0,tjHWWx7RH80,0,0,26,487,1413,97,228570,12,2824321.9288401143
17409,4298,0,0,7w1KygZmu1g,0,0,20,4387,24774,237,957985,11,2937654.918310751
18667,8162,1,0,HY09Pf2BvX8,0,0,24,4197,92609,1276,2165140,5,3456285.3749475945
21035,1226,1,0,FJAoH5I-f64,0,0,43,924,4412,208,902984,3,3307938.0269390848
13639,10309,0,0,UuMOJiYSAHw,0,0,23,15066,135381,5455,24020637,1,3742027.4206131417
17413,13651,3,0,7WXQpMaLqPE,0,0,20,38,493,4,19974,8,3413029.0490892944
16006,5644,1,0,AZXcU-hTCoM,0,0,23,173,741,44,72739,2,3729527.6425997834
18953,8867,0,0,hNopF4nIED8,0,0,22,5984,50513,1480,1826800,9,3075001.6694311975
12565,14437,0,0,wUqbvHOW6Us,0,0,28,1089,13854,775,2333310,1,3657999.744398743
6023,11922,1,0,FLxoNoPhl8o,0,0,24,5249,61000,1150,2584980,28,1490270.4264762262
1434,9487,0,0,cjtRC7b4uWY,0,0,24,24847,127608,2695,3452914,7,3212348.420551644
18830,4370,0,0,meWMU3UN8Gk,0,0,22,1803,13727,108,563647,3,3587875.1342498157
15210,11510,2,0,rMAAzddyrjo,0,2,24,3666,101803,3099,6401381,13,1727929.146655871
8834,5451,2,0,37ibaCYGq0Y,0,0,23,8173,79948,2012,4172390,4,3631548.953783322
13718,14247,0,0,8jNG8w0lJ4U,0,0,28,9880,68243,2688,6828413,4,3401563.011989434
21266,7200,2,0,3GQb2w9znKE,0,0,23,18535,183179,2385,2180029,9,3204154.399767807
3574,2117,0,0,G_tLIX4aRj0,0,0,20,16929,190922,2109,6201144,47,-139585.87060095556
4271,8028,1,0,5GuLL5bnftA,0,0,26,338,1451,98,240912,19,2225969.5532183936
8338,21701,4,0,JunsXMJiVoM,0,0,20,619,3678,37,151538,17,2716697.984651112
19138,22497,4,0,SbLxY7REhg8,0,0,43,644,5884,41,310202,11,2843044.138883495
19925,17251,0,0,Uk4qU6U90Ts,0,0,22,280,4437,1547,9109962,4,3502396.223446713
8362,12119,1,0,l3tXFQ-zT1w,0,0,24,2728,41382,683,1187982,27,1575749.337279329
8979,24216,1,0,iMoPAKyUMKg,0,0,20,94,797,8,21102,5,3523507.515919114
3431,2636,0,0,jajap2iS66Q,0,0,20,0,136914,1418,3892847,8,3194091.6507200603
5801,23203,0,0,BjXhY9Kvxco,0,2,43,309,1350,15,78341,6,1861018.0870833867
17045,15335,1,0,BqLbihEIhgA,0,0,22,2224,14974,280,405746,5,3489896.4454333545
15963,7602,2,0,4OluHkRs4ps,0,0,23,7399,40265,557,2172196,5,3546070.0429802192
919,93,2,0,GFt1Ss6rWJY,0,0,23,21066,116354,2930,14648065,2,3802506.775389528
2919,14152,0,0,4THXtIvJcV0,0,0,28,1697,12627,1030,583921,2,3572520.83359564
13951,4510,0,0,12DyoKxgjko,0,0,20,651,5595,33,355486,14,2681218.1859014425
17319,7170,0,0,ugSpT5UsY2E,0,0,26,927,5653,150,732151,4,3435174.082475194
3564,10312,0,0,MqEDk22NSjc,0,0,23,5189,106719,1369,11461352,1,3742027.4206131417
6623,14820,0,0,GtlmUk9II2E,0,0,24,79,1235,108,513627,2,3639742.974567159
12057,13708,0,0,ReDXII-f3ao,0,0,28,3605,36515,2441,2181500,5,3316084.101186331
14253,13046,1,0,1tyue1jDBQU,2,0,20,1471,6364,95,90248,45,725296.3556633652
9349,21490,2,0,z_kx-BSIJb0,0,0,20,1004,9850,83,236186,24,1972387.3434499023
10693,8367,0,0,-7PJZ864QTo,0,0,24,17460,184278,1370,5226283,12,2784953.8665361293
14472,6892,3,0,IIeaNrXJKHg,0,0,26,35941,75995,1467,1041125,10,3141238.0160258096
5272,3854,0,0,gsiWx2wzRbw,0,0,20,7656,33125,509,1594150,9,3108612.7399169574
2716,135,0,0,ll2gdBPnw4k,0,0,24,495,2505,222,100304,4,3468785.1529609533
1675,2050,1,0,KgNCNluTE4c,0,0,20,8246,95316,1276,3259275,14,2754197.318691187
9404,15748,0,0,oQmvSxuTsz4,0,0,22,2318,9764,200,487503,10,2989522.7586280946
19082,12673,0,0,nzYjvRHGoIE,2,0,20,1151,10323,282,209695,23,2532853.260541886
20375,2150,0,0,BKJK3deta6I,0,0,20,6937,124866,1809,2540168,5,3450528.3831293695
17433,15452,1,0,jucxOJkXj8c,0,0,22,8867,17657,290,820472,26,1694839.3185681915
11866,6893,1,0,WA2U_4mz3E4,1,0,26,5443,89067,4619,2407225,0,4160541.494411535
17379,12773,0,0,KIV_RKElEwY,2,0,20,7605,59588,936,2072365,33,1678064.1525108563
17672,8119,4,0,Ay7k1onmxd0,0,0,24,2265,33516,1380,326103,4,3760701.6841199314
18991,2544,0,0,D0WJ38C5o2o,0,0,20,0,102445,1626,3788966,11,2937654.918310751
838,23659,0,0,3UN7CNpAn08,0,0,20,582,4813,145,837953,14,2681218.1859014425
20475,20351,2,0,V1gCrAACizY,0,2,20,1343,15016,268,659969,22,1025841.0903994637
13236,17080,0,0,3bZA-JZ2D5c,0,0,22,239,1815,219,1455988,4,3502396.223446713
3210,13979,0,0,f29bUg7oNZA,0,0,28,12600,145496,11669,16420059,10,2888689.547170816
17383,4981,0,0,bCV3J_ZUN9E,0,0,24,2973,36622,1033,2597823,1,3725221.885370262
8165,259,3,0,VVTxcOwbjm4,0,0,24,703,11047,1563,573048,4,3687722.551330187
7578,6370,1,0,FozPW8AWD5k,0,0,20,3406,17450,219,987858,2,3779944.248328423
9330,2136,0,0,cdBazFF23oE,0,0,20,8105,151609,1737,4666380,15,2595739.2750983397
5222,10876,1,0,RalVkQzfT1c,0,0,24,3518,59266,1286,1454286,13,2772454.088522771
20031,3862,0,0,2qozpQkUDFQ,0,0,43,43865,156857,3776,11499902,19,1867296.3212996922
22033,19723,4,0,Z3OS5zqC-gI,0,0,20,1276,12016,171,384600,19,2545740.163044906
13682,22250,3,0,RqZLAPTewMk,0,0,20,412,2603,42,195968,10,3242071.227483088
7247,22022,0,0,LmmEqzQuWjQ,0,0,20,1517,8103,63,243874,0,3877922.9371448844
13577,15739,1,0,su5Br5NsBAQ,0,0,22,2477,11165,224,708449,13,2806065.1590085304
10590,14477,2,0,630oSfX1ZPg,0,1,24,563,1126,305,411526,2,3226949.202818326
8696,17513,0,0,KhJOeeI0uzI,0,0,22,173,4096,3015,12555203,3,3587875.1342498157
16473,13655,0,0,6sfxmecRg50,0,0,20,27,301,3,12569,16,2510260.3642952368
13443,11380,1,0,J5tvbQ_6sko,0,0,24,2186,55864,1087,2271557,28,1490270.4264762262
18993,5,1,0,WXPSGp-jLC0,0,0,24,15677,386556,13544,18850069,2,3712722.1073569036
19564,14537,0,0,obv5X_QJLRE,0,0,28,94,650,19,89650,1,3657999.744398743
12429,16995,0,0,O4XSDULGG_M,0,0,22,431,1933,356,1623999,8,3160480.580234301
5140,23218,0,0,sj9JL_8MjP4,0,2,43,140,1627,24,101796,9,1604581.3546740776
1128,21852,4,0,4msc0Sl1_sA,0,0,20,1199,10825,147,712022,13,3058613.627863524
4719,11671,1,0,9pPY0brsnCc,0,0,24,1733,23951,576,479895,31,1233833.694066917
15699,22607,2,0,vgEeV-K9Nqs,0,0,20,1649,6836,90,274655,11,3083613.1838902407
9764,24078,0,0,_WI9J5npGBg,0,2,20,507,4305,28,169326,15,1478235.2004416953
16422,14137,0,0,CCSGMR64VO8,0,0,28,7083,37329,2101,2232484,3,3487041.922792537
1741,3699,1,0,fLu54aF9Rug,0,0,20,10324,41493,922,2464883,14,2754197.318691187
20698,10466,1,0,W5vIr3gkavs,0,0,20,2504,41143,793,1009917,14,2754197.318691187
8367,12890,0,0,C536cBhtoMM,0,0,20,4155,16258,495,304077,39,544245.4158238685
7877,14398,0,0,jelCw1pPf3w,0,0,28,312,1660,68,142122,0,3743478.655201846
15294,6291,0,0,0pxVkM08SiI,0,0,24,17460,179999,2012,8855270,4,3468785.1529609533
13667,11707,1,0,dlqp7-yVfWE,2,0,24,1761,27674,586,922105,33,1683821.1443290818
14431,13410,2,0,YYKZsdBB9D8,0,0,20,444,2748,51,171440,34,1117598.2354188724
4993,12901,1,0,qbgo-q1lmVc,0,0,20,3241,15145,551,354376,27,1642971.4782508486
8397,13936,0,0,PoYYJoZP1nY,0,0,28,1166,15119,285,710747,1,3657999.744398743
1108,22115,2,0,vDggrnn5ExE,0,0,20,945,5522,97,456643,10,3169092.0946933436
15082,19997,4,0,yKEtDoiFnQ8,0,0,20,496,7043,55,289975,23,2203824.519832494
17902,2394,0,0,Q8NWHpoXVos,0,0,20,1,272144,2994,8152597,5,3450528.3831293695
14339,2278,0,0,klZaeTk8H2w,0,0,20,0,166169,2228,3812621,13,2766697.0967045454
14308,12152,2,0,Jxx7_tM4jsM,0,0,20,14334,122335,2537,6353865,43,348288.0381909455
5374,8238,1,0,dg10ADj-Hso,0,0,22,6234,114219,266,1625438,6,3404417.534630251
7180,3814,0,0,Az6tyJ6JotQ,0,0,20,53083,180561,6692,13475142,13,2766697.0967045454
4024,696,3,0,H4nAFqCHvoc,0,0,24,16169,161391,4460,10859295,10,3174849.086511569
20927,1842,0,0,Z4kRiZJbSAM,0,0,22,5239,113411,1755,2620335,5,3416917.31264361
15036,15885,0,0,wquIgyUjrZo,0,0,22,6385,26977,1374,2605858,13,2733086.026218786
9446,8630,0,0,caMBm7RgOz0,0,0,22,10119,86042,2853,2921089,10,2989522.7586280946
4941,14753,0,0,LpnDhQlK_JM,1,0,24,2044,24943,3295,9282073,6,3608299.9672889323
13946,5048,1,0,dLGvKxkUSmk,0,0,24,23907,226278,8635,19895370,5,3456285.3749475945
11046,5190,0,0,-MtBaFKa_F4,0,0,43,24842,146958,42142,49190956,4,3149479.983346237
21496,12897,0,0,nPeu33y2aJU,1,0,20,3527,22733,444,779505,35,1196633.6949704653
11783,1622,0,0,e48IJUAV8ho,0,0,20,47458,340923,5967,5098438,2,3706965.115538678
15630,1385,0,0,kupC91nZKWo,0,0,23,3143,53546,1688,2573206,8,3143675.044991421
21248,20775,4,0,HwsFGTUT4Ro,0,2,20,933,11263,128,474826,23,1086320.4451758503
13878,19895,4,0,JexrTnlPMBY,0,0,20,1750,14142,137,513197,22,2289303.4306355976
6910,22116,2,0,BzDw7_AITOw,0,0,20,840,6271,61,410690,11,3083613.1838902407
11916,1603,0,0,8Q6pVF-S48Q,0,0,20,25053,216240,19131,4016975,10,3023133.829113854
16392,6871,0,0,_VA1GW-KX6Y,0,0,26,3761,55758,2388,2167470,9,3007779.5284596784
7522,2753,1,0,9CCDwMqnOEE,1,0,20,9206,156176,1275,4149707,23,2295359.7573974454
21533,19637,2,0,vHHZ4OJWRS4,0,0,20,753,7699,59,208285,20,2314302.986662314
14257,23110,2,0,mGecFUzDww4,0,2,43,1003,7132,70,275440,13,1408623.977041155
17898,9354,1,0,j7FN6js3FeQ,0,0,24,1762,37955,892,1058149,6,3370806.4641444916
16218,21645,0,0,U9OVQpMqPms,0,0,20,1852,8770,75,247992,17,2424781.453492134
5155,20006,3,0,SdxoBY99BNc,0,0,20,1603,9674,205,455571,24,2045366.4762396468
11483,963,0,0,xWcmzgsdUUI,0,0,24,472,4362,51,260146,4,3468785.1529609533
8816,9741,0,0,eVYdCYcH8b0,0,0,24,687,1997,42,81840,8,3126869.5097485413
4188,14083,0,0,5AjbaATxhBE,0,0,28,1009,10276,493,967703,2,3572520.83359564
1731,12391,1,0,IN4Mcv-mhC8,0,0,20,10852,66956,1189,1840291,41,446266.72700740723
5524,20072,9,0,KBFl3jreoHI,6,0,20,1331,10771,115,430035,11,5457302.929023564
15427,50,0,0,dKOF-i41kXs,0,1,24,8973,146250,4013,18408531,2,3080990.9372388367
541,8219,9,0,V2cBTlLCKjU,0,0,22,10413,150216,470,1826615,5,4073729.507751311
3936,13331,0,0,lBEXdjh9YFY,0,0,20,452,1721,31,66367,18,2339302.5426890305
3828,1540,0,0,O-TsHz9rw6E,0,0,15,17129,74402,942,7474979,6,3449077.1485406654
1164,23928,1,0,FTHjedM5sio,0,2,20,150,1902,22,88087,11,1893129.9764438518
10213,4749,0,0,25YIElbG9tM,1,0,23,8992,115883,2144,5027372,5,3710584.413334915
17600,14997,1,0,34FAoyq2JKo,0,0,24,163,757,189,831863,2,3712722.1073569036
16357,1912,0,0,vValtBioF0I,0,0,20,8748,108651,1872,2534249,9,3108612.7399169574
16901,16002,0,0,AaCKcHaYFLg,0,0,22,2175,6302,297,1037677,13,2733086.026218786
12209,21373,1,0,dJXeKMzJQnA,0,0,20,3399,36180,808,2681406,15,2668718.407888084
15128,8592,1,0,tuCeDIK9Ifk,0,0,22,9514,78063,2256,2994053,10,3062501.8914178396
2469,2041,0,0,2SXsUNG8neU,0,0,20,4454,106856,1647,2576983,4,3536007.2939324724
8496,11143,1,0,0EkS2xVvf6M,0,0,24,6636,87594,1754,2106201,38,635481.3184451964
19216,17001,0,0,Sb4k_JmRHz4,0,0,22,263,1392,71,668077,3,3587875.1342498157
19414,22000,1,0,C_yCbchXk70,0,0,20,7654,40410,697,2280086,36,873661.2810229217
21173,2012,0,0,nCh-HnwaUBU,0,0,20,8757,141991,3069,3249328,3,3621486.2047355752
15525,9425,1,0,kBRdJBYqXgM,0,0,24,3806,31770,307,464823,8,3199848.642538286
18918,4376,0,1,Y8r8Q3iWdos,0,0,20,5057,34422,279,2370583,6,2071551.6750703044
4277,16524,0,0,AMgIBy_rVgs,0,0,22,1251,1003,52,105413,18,2305691.472203271
1510,16912,0,0,uRIENdUEbok,0,0,24,1569,7583,490,1480182,4,3468785.1529609533
10779,2088,0,0,W2TdgZpU3pA,0,0,22,35048,253959,2529,3800596,2,3673354.0450529186
238,4531,0,0,jRF9QjvSK2A,0,0,20,1338,8200,38,514068,11,2937654.918310751
2194,16073,0,0,PtDPvif7H9I,0,0,22,2017,8318,600,1992252,11,2904043.8478249917
9603,2980,1,0,xQzBs3UTzMA,0,0,20,7593,170845,1422,3352811,21,2155844.9430694664
2176,1391,0,0,9ZQKTjDJZqA,0,0,23,9816,96802,2963,3650160,7,3229153.955794524
19952,6203,0,0,XqDDe4NqCj8,0,0,20,3310,24733,1246,1356123,7,3279570.561523163
3569,16461,0,0,LJqsztyeVnI,0,0,22,2544,11668,1038,3453688,9,3075001.6694311975
13858,17420,0,0,TkaybaN95nc,0,0,22,468,1329,312,1176604,2,3673354.0450529186
17514,7740,0,0,RyvvqI-8foA,0,0,26,3594,21826,293,768039,2,3606131.9040813996
46,13807,0,0,OiyC98Qw9ok,0,0,28,3242,32418,1501,1580839,3,3487041.922792537
18964,8178,2,0,mRw6xQ3dnpM,0,0,24,5207,152146,726,2456891,9,3187348.8645249275
6120,10515,1,0,mh1Z8Q4v6Zg,1,0,20,5195,70703,1736,1793428,23,2295359.7573974454
5393,6327,0,0,RBxhPgODM1A,0,0,20,10644,39477,885,3377074,6,3365049.4723262666
17562,372,1,0,aI-eU7OdunI,0,0,24,4400,42054,1078,2042815,6,3370806.4641444916
14133,21135,2,0,lvt0I_hHwjo,0,0,20,986,8282,246,617302,56,-762937.8022493934
2625,21058,3,0,rWBiY6LTL54,0,0,20,1593,13493,221,466067,20,2387282.1194520583
17708,12037,1,0,GzoQwWqf72Q,0,0,24,4141,56334,991,2179377,30,1319312.6048700204
13152,9117,2,0,ddnpcRWI7r4,0,0,24,1475,16969,161,298082,9,3187348.8645249275
7958,8142,1,0,r7y7I4A3usg,0,0,24,8910,107120,356,1258973,4,3541764.285750698
6477,10298,3,0,gWKDYMShIew,0,0,23,17753,263628,3693,30535478,2,3875485.908179273
17532,3182,1,0,fLRCCDWKknA,0,0,20,9408,75341,749,2536629,21,2155844.9430694664
1055,8648,0,0,SwKxPR3MTFY,0,0,22,3543,27978,1306,605012,8,3160480.580234301
8049,3371,2,0,2E7DaEo3MLw,0,0,20,22232,213784,2509,11833098,8,3340049.91629955
14772,13031,1,0,RrmzGvfly_A,1,0,20,9384,24851,492,1166660,25,2124401.9357912396
5930,10002,0,0,gEW_3L0-xkA,0,0,19,99,403,2,13355,1,3809249.561584661
6792,2720,1,0,BvbOI7Djtac,1,0,20,1,97721,2001,4404808,23,2295359.7573974454
9016,23500,0,0,62JtHJHvLxs,0,0,43,334,2069,36,230846,10,2636606.518527619
9663,7922,1,0,zzzn6coF37A,0,0,26,16310,77212,1760,7186904,7,3251716.482855629
968,290,1,0,w6qWqoGGbtU,0,0,24,5648,33353,83753,1444653,7,3285327.5533413887
8234,7737,1,0,pzqPiVCtD94,0,0,26,6486,35983,298,1010761,11,2909800.8396432176
2415,11016,1,0,Z6nEP9u8EO8,3,0,24,1781,26707,756,790863,36,1737857.0478539579
31,2237,0,0,mxiGk8k9134,0,0,20,31,259052,3291,5830358,8,3194091.6507200603
12978,20334,4,0,D8_SCcBrSsg,0,2,20,3702,20872,165,402771,18,1513714.9991913652
12770,5543,1,0,k81iieW9AKI,0,0,1,1920,6855,91,678464,3,4013770.507140036
20840,484,1,0,7P4OUr0fx6o,1,0,24,589,6856,533,847479,9,3424842.367669368
3459,12402,1,0,WeICvCmn4Hc,0,0,20,10317,58864,1115,2237534,38,702703.4594167159
4576,21554,1,0,RsAw8a1Lckw,0,0,20,5530,20355,222,766042,15,2668718.407888084
8210,3806,1,0,xBNhMUi73jE,0,0,20,14783,65174,1186,3057130,21,2155844.9430694664
6442,9807,0,0,9C63ip6w4MI,0,0,24,541,2117,43,111724,8,3126869.5097485413
17789,13703,0,0,6cwssjLVHDQ,0,0,28,5926,37276,2115,2016295,10,2888689.547170816
5634,3237,2,0,DHdH316gm_Y,1,0,20,6624,67287,1459,2002785,7,3736001.463036838
8606,24009,0,0,erH6KLab4vQ,0,0,20,650,3809,35,114902,17,2424781.453492134
12405,15850,0,0,gkQT8utQp2w,0,0,22,4100,12040,575,2435414,13,2733086.026218786
459,3543,1,0,DdQhRCto_MI,0,0,20,10776,43414,928,2365569,16,2583239.497084981
1831,13571,0,0,FPsPsmvcFLQ,0,0,20,72,328,5,15533,13,2766697.0967045454
5445,9733,0,0,UP1M2HifLBQ,0,0,24,912,2336,30,72398,10,2955911.688142335
8999,12290,0,0,0Rpe99smQgg,1,0,20,2281,34688,751,1397327,27,1880464.9813952888
3609,13700,0,0,1CfMHDQmGm8,0,0,28,15419,91772,1798,1953128,10,2888689.547170816
10236,10924,2,0,lVlQTK4mUYY,0,1,24,7334,82723,1479,1196483,22,1517370.9867562666
20389,660,0,0,6oAAG32wILQ,1,0,24,1178,15516,190,647553,5,3693778.878092035
11370,22016,1,0,wtfZwMYeznw,0,2,20,237,3161,39,138535,10,1978608.8872469547
19720,433,0,0,7TvU3EqSBXo,0,0,24,412,9198,118,505652,5,3383306.24215785
7361,11955,1,0,m1rSoDcRpoc,0,0,24,6313,59448,1003,2109418,33,1062875.8724607113
19378,19804,3,0,iF9oLXoT8ss,0,0,20,1577,20212,118,706973,17,2643718.8518613675
17765,12715,0,0,J4VMgxc_JYE,2,0,20,6928,45338,887,1814066,29,2019979.7957232683
15795,16266,0,0,msfpf6fPUMM,1,2,22,2292,2686,126,384920,15,1755096.7658901205
16009,14941,0,0,wQXUeLQZjjM,0,0,24,435,6183,839,3223608,4,3468785.1529609533
15268,16903,0,0,ZPYYv6IO71c,0,0,22,329,814,27,104532,11,2904043.8478249917
2790,6678,0,0,MgjyOrXxLk8,0,0,20,460,2383,140,117570,2,3706965.115538678
16223,2858,1,0,BXO1J3y2i6w,0,0,20,102550,609754,12475,24502713,9,3181591.872706702
12783,22300,2,0,9fn0sUsrKeE,0,0,20,6655,28572,500,2144839,29,1544992.7894343873
19160,20574,4,0,Vawpfa-fzA0,0,0,20,17273,93464,812,3142232,25,2032866.6982262884
7317,5963,0,0,wOZ-M8m5c9A,0,0,20,4266,86425,3914,2108497,7,3279570.561523163
787,9152,1,0,kLFhyrG-TZ0,0,0,24,1640,20804,176,319852,8,3199848.642538286
7434,20058,4,0,-k-ieNNgHwI,0,0,20,826,4484,98,223884,58,-787937.3582761101
13736,8535,1,0,jp0TplHorIY,0,0,24,1128,6316,652,456168,0,3883679.92896311
4632,16370,0,0,5uWnbYF4a2I,0,0,22,1183,1703,88,286884,17,2391170.3830063744
665,16310,0,0,r1FFyGqgSks,0,0,22,623,1680,91,192398,12,2818564.937021889
5327,3166,1,0,l2v6McsOXOk,0,0,20,13842,149980,2162,6841041,14,2754197.318691187
16909,20166,6,0,TCaEkY97HMs,0,0,20,2037,17199,247,619568,14,3119092.98263991
3123,23389,1,0,q9evdDsENJs,0,0,20,929,5075,25,105208,15,2668718.407888084
6765,20193,6,0,SHBbKg__tW0,0,0,20,1446,20609,159,677062,13,3204571.893443013
16636,11168,1,0,99DbT6M31fE,1,0,24,8014,78783,1680,1094858,3,3937715.832487986
16429,8768,0,0,efNlVlrgwdQ,0,0,22,2055,34241,256,618723,8,3160480.580234301
19464,21634,1,0,ilqsmEFsGkk,0,0,20,487,5807,36,139205,10,3096112.961903599
5113,19874,3,0,gtiTVAj97ig,1,0,20,895,8394,305,490907,13,3296107.1310079647
6187,21687,0,0,RaULPWRkUR0,0,0,20,618,7315,34,312517,14,2681218.1859014425
20157,22076,2,0,9r2kM__4bDQ,0,0,20,692,6065,75,277544,11,3083613.1838902407
9122,6741,0,0,nU_O0i94S2g,0,0,20,617,2177,31,173678,5,3450528.3831293695
11317,14539,0,0,cgJqMgmhhFc,0,0,27,1401,5752,242,1068550,4,3418368.5472323135
14066,2432,0,0,0dtx3lh7fxs,0,0,20,1,150189,1430,3523097,7,3279570.561523163
